id,name,parent_id,category_type,sort,tree_level,subject_category,remark,created_by,created_time,updated_by,updated_time
1314630787935191042,哲学,0,10,0,0,1314630787935191042,,,2020/10/10 02:16:19,,
1314630792372764673,哲学,1314630787935191042,10,0,1,1314630787935191042,"B0,B01,B02,B03,B08",,2020/10/10 02:16:20,,
1314630794717380609,马克思主义哲学,1314630792372764673,10,0,2,1314630787935191042,"A,A1,A11,A12,A13,A14,A15,A16,A18,A8,A81,A82,A84,B0,B27",,2020/10/10 02:16:21,,
1314630810047561729,中国哲学,1314630792372764673,10,0,2,1314630787935191042,"B0,B2,B20,B21,B22,B23,B24,B25,B26,B27",,2020/10/10 02:16:24,,
1314630817182072833,外国哲学,1314630792372764673,10,0,2,1314630787935191042,"B0,B1,B12,B13,B14,B15,B3,B30,B31,B33,B35,B37,B38,B4,B41,B5,B50,B51,B52,B53,B54,B55,B56,B6,B7,B71",,2020/10/10 02:16:26,,
1314630827982405634,逻辑学,1314630792372764673,10,0,2,1314630787935191042,"B80,B81",,2020/10/10 02:16:29,,
1314630833766350849,伦理学,1314630792372764673,10,0,2,1314630787935191042,B82,,2020/10/10 02:16:30,,
1314630837490892802,美学,1314630792372764673,10,0,2,1314630787935191042,B83,,2020/10/10 02:16:31,,
1314630844864479233,宗教学,1314630792372764673,10,0,2,1314630787935191042,"B9,B91,B92,B93,B94,B95,B96,B97,B98",,2020/10/10 02:16:33,,
1314630853383110657,科学技术哲学,1314630792372764673,10,0,2,1314630787935191042,"N02,N03,G30,B01,B08",,2020/10/10 02:16:35,,
1314630881031962626,经济学,0,10,0,0,1314630881031962626,"F,F02,F03,F04,F05",,2020/10/10 02:16:41,,
1314630888581709825,理论经济学,1314630881031962626,10,0,1,1314630881031962626,F01,,2020/10/10 02:16:43,,
1314630952137998337,政治经济学,1314630888581709825,10,0,2,1314630881031962626,"F0,F0-0",,2020/10/10 02:16:58,,
1314630961877172226,经济思想史,1314630888581709825,10,0,2,1314630881031962626,F09,,2020/10/10 02:17:01,,
1314630964989345794,经济史,1314630888581709825,10,0,2,1314630881031962626,F1,,2020/10/10 02:17:01,,
1314630967673700353,西方经济学,1314630888581709825,10,0,2,1314630881031962626,F0,,2020/10/10 02:17:02,,
1314630975428968450,世界经济,1314630888581709825,10,0,2,1314630881031962626,"F1,F11,F13,F17",,2020/10/10 02:17:04,,
1314630987672141825,人口、资源与环境经济学,1314630888581709825,10,0,2,1314630881031962626,"C92,F06,X196",,2020/10/10 02:17:07,,
1314631002893271042,应用经济学,1314630881031962626,10,0,1,1314630881031962626,"F2,F21,F28,F71,F72,F73,F75,F76",,2020/10/10 02:17:10,,
1314631028348502018,国民经济学,1314631002893271042,10,0,2,1314630881031962626,F06,,2020/10/10 02:17:16,,
1314631040675561473,区域经济学,1314631002893271042,10,0,2,1314630881031962626,F06,,2020/10/10 02:17:19,,
1314631052763545601,财政学,1314631002893271042,10,0,2,1314630881031962626,"F8,F81,F82",,2020/10/10 02:17:22,,
1314631075966435330,金融学,1314631002893271042,10,0,2,1314630881031962626,"F8,F83,F84",,2020/10/10 02:17:28,,
1314631089052663810,产业经济学,1314631002893271042,10,0,2,1314630881031962626,"F06,F29,F4,F40,F41,F42,F43,F44,F45,F47,F49,F5,F50,F51,F53,F54,F55,F56,F57,F62,F63",,2020/10/10 02:17:31,,
1314631101815930882,国际贸易学,1314631002893271042,10,0,2,1314630881031962626,F74,,2020/10/10 02:17:34,,
1314631118245019650,劳动经济学,1314631002893271042,10,0,2,1314630881031962626,F24,,2020/10/10 02:17:38,,
1314631126008676353,统计学,1314631002893271042,10,0,2,1314630881031962626,"C8,C81,C82,C83,F22",,2020/10/10 02:17:40,,
1314631142987218946,数量经济学,1314631002893271042,10,0,2,1314630881031962626,F22,,2020/10/10 02:17:44,,
1314631161307938817,国防经济,1314631002893271042,10,0,2,1314630881031962626,"E0,F06",,2020/10/10 02:17:48,,
1314631213355057153,法学,0,10,0,0,1314631213355057153,,,2020/10/10 02:18:01,,
1314631219625541634,法学,1314631213355057153,10,0,1,1314631213355057153,"D9,D92,D93,D94,D95,D96,D97",,2020/10/10 02:18:02,,
1314631225774391298,法学理论,1314631219625541634,10,0,2,1314631213355057153,D90,,2020/10/10 02:18:04,,
1314631242501275649,法律史,1314631219625541634,10,0,2,1314631213355057153,D90,,2020/10/10 02:18:08,,
1314631245865107458,宪法学与行政法学,1314631219625541634,10,0,2,1314631213355057153,"D911,D912.1,D921,D922.1,D922.17",,2020/10/10 02:18:08,,
1314631254492790785,刑法学,1314631219625541634,10,0,2,1314631213355057153,"D914,D924",,2020/10/10 02:18:10,,
1314631268552097794,民商法学,1314631219625541634,10,0,2,1314631213355057153,D91,,2020/10/10 02:18:14,,
1314631285127987201,诉讼法学,1314631219625541634,10,0,2,1314631213355057153,"D915,D925",,2020/10/10 02:18:18,,
1314631311719874561,经济法学,1314631219625541634,10,0,2,1314631213355057153,"D912.29,D922.29",,2020/10/10 02:18:24,,
1314631342174715906,环境与资源保护法学,1314631219625541634,10,0,2,1314631213355057153,"D912.6,D922.6",,2020/10/10 02:18:31,,
1314631395484319746,国际法学,1314631219625541634,10,0,2,1314631213355057153,"D99,DF9",,2020/10/10 02:18:44,,
1314631414593568769,军事法学,1314631219625541634,10,0,2,1314631213355057153,"E12,E16,D99",,2020/10/10 02:18:49,,
1314631710086479873,政治学,1314631213355057153,10,0,1,1314631213355057153,"D41,D42,D44,D60,D65,D66,D67",,2020/10/10 02:19:59,,
1314631745595457538,政治学理论,1314631710086479873,10,0,2,1314631213355057153,"D0,D01,D02,D03,D04,D05,D06,D07,D08,D09",,2020/10/10 02:20:07,,
1314631779770646529,中外政治制度,1314631710086479873,10,0,2,1314631213355057153,"D03,D52,D59,D62,D69",,2020/10/10 02:20:16,,
1314631819079663618,科学社会主义与国际共产主义运动,1314631710086479873,10,0,2,1314631213355057153,"D0,D1,D331,D337,D34,D347,D354,D371",,2020/10/10 02:20:25,,
1314631828508459010,中共党史,1314631710086479873,10,0,2,1314631213355057153,"D2,D22,D23,D25,D26",,2020/10/10 02:20:27,,
1314632045936984065,国际政治,1314631710086479873,10,0,2,1314631213355057153,"D5,D50,D51,D52,D59,D6,D7,D73,D74,D75,D76,D77,D741,D742,D743,D747,D751,D753,D754,D756,D761,D763,D765,D766",,2020/10/10 02:21:19,,
1314632067818668033,国际关系,1314631710086479873,10,0,2,1314631213355057153,D81,,2020/10/10 02:21:24,,
1314632089146703873,外交学,1314631710086479873,10,0,2,1314631213355057153,"D80,D82,D83,D87",,2020/10/10 02:21:29,,
1314632155353792514,社会学,1314631213355057153,10,0,1,1314631213355057153,"C,C0",,2020/10/10 02:21:45,,
1314632157752934402,社会学,1314632155353792514,10,0,2,1314631213355057153,"C91,C02,C03,C05,C06,C09,C1,C2,C20,C3,C31,C32,C36,C37,C39,C4,C40,C5,C55,C61,C62,C915,C975",,2020/10/10 02:21:46,,
1314632181513666562,人口学,1314632155353792514,10,0,2,1314631213355057153,C92,,2020/10/10 02:21:51,,
1314632222278107138,人类学,1314632155353792514,10,0,2,1314631213355057153,"C912,C958,Q98",,2020/10/10 02:22:01,,
1314632258206515202,民俗学,1314632155353792514,10,0,2,1314631213355057153,"C953,K89,K890,K891,K893,K894,K895,K896,K897",,2020/10/10 02:22:10,,
1314632293690327041,民族学,1314631213355057153,10,0,1,1314631213355057153,,,2020/10/10 02:22:18,,
1314632295720370177,民族学,1314632293690327041,10,0,2,1314631213355057153,C95,,2020/10/10 02:22:19,,
1314632325453791233,马克思主义民族理论与政策,1314632293690327041,10,0,2,1314631213355057153,C95,,2020/10/10 02:22:26,,
1314632422770032641,中国少数民族经济,1314632293690327041,10,0,2,1314631213355057153,F12,,2020/10/10 02:22:49,,
1314632519973027842,中国少数民族史,1314632293690327041,10,0,2,1314631213355057153,K28,,2020/10/10 02:23:12,,
1314632541414309889,中国少数民族艺术,1314632293690327041,10,0,2,1314631213355057153,J02,,2020/10/10 02:23:17,,
1314632550218153985,马克思主义理论,1314631213355057153,10,0,1,1314631213355057153,,,2020/10/10 02:23:19,,
1314632553720397826,马克思主义基本原理,1314632550218153985,10,0,2,1314631213355057153,A81,,2020/10/10 02:23:20,,
1314632561366614018,马克思主义发展史,1314632550218153985,10,0,2,1314631213355057153,A81,,2020/10/10 02:23:22,,
1314632569251905538,马克思主义中国化研究,1314632550218153985,10,0,2,1314631213355057153,D61,,2020/10/10 02:23:24,,
1314632576151535617,国外马克思主义研究,1314632550218153985,10,0,2,1314631213355057153,"A81,B08",,2020/10/10 02:23:26,,
1314632583768391681,思想政治教育,1314632550218153985,10,0,2,1314631213355057153,"D64,G41",,2020/10/10 02:23:27,,
1314632592052142081,中国近现代史基本问题研究,1314632550218153985,10,0,2,1314631213355057153,"K25,K26,K27",,2020/10/10 02:23:29,,
1314632611454992386,公安学,1314631213355057153,10,0,1,1314631213355057153,,,2020/10/10 02:23:34,,
1314632616936947714,公安学基础理论,1314632611454992386,10,0,2,1314631213355057153,D03,,2020/10/10 02:23:35,,
1314632634234257409,公安管理学,1314632611454992386,10,0,2,1314631213355057153,D03,,2020/10/10 02:23:39,,
1314632676944855042,治安学,1314632611454992386,10,0,2,1314631213355057153,D03,,2020/10/10 02:23:50,,
1314632705084440577,侦查学,1314632611454992386,10,0,2,1314631213355057153,"D03,D91",,2020/10/10 02:23:56,,
1314632727230365698,犯罪学,1314632611454992386,10,0,2,1314631213355057153,"D91,DF79",,2020/10/10 02:24:02,,
1314632741759434754,公安情报学,1314632611454992386,10,0,2,1314631213355057153,"D03,D91",,2020/10/10 02:24:05,,
1314632866393178114,国内安全保卫学,1314632611454992386,10,0,2,1314631213355057153,D03,,2020/10/10 02:24:35,,
1314632888249696257,边防管理学,1314632611454992386,10,0,2,1314631213355057153,E11,,2020/10/10 02:24:40,,
1314632909821001729,涉外警务学,1314632611454992386,10,0,2,1314631213355057153,D63,,2020/10/10 02:24:45,,
1314632945959124994,警务指挥与战术,1314632611454992386,10,0,2,1314631213355057153,"D03,D63",,2020/10/10 02:24:54,,
1314632997163188226,警卫学,1314632611454992386,10,0,2,1314631213355057153,"D63,E15",,2020/10/10 02:25:06,,
1314633047851352066,教育学,0,10,0,0,1314633047851352066,,,2020/10/10 02:25:18,,
1314633057158512642,教育学,1314633047851352066,10,0,1,1314633047851352066,"G4,G51,G52,G53,G54,G55,G56,G57,G6,G62,G63,G65,G7,G75,G77,G78,N4,N42,N45,N46,N49",,2020/10/10 02:25:20,,
1314633059557654530,教育学原理,1314633057158512642,10,0,2,1314633047851352066,"G40,G42",,2020/10/10 02:25:21,,
1314633110019325954,课程与教学论,1314633057158512642,10,0,2,1314633047851352066,"G42,G45",,2020/10/10 02:25:33,,
1314633129942269953,教育史,1314633057158512642,10,0,2,1314633047851352066,G40,,2020/10/10 02:25:38,,
1314633152423739393,比较教育学,1314633057158512642,10,0,2,1314633047851352066,G40,,2020/10/10 02:25:43,,
1314633225807282178,学前教育学,1314633057158512642,10,0,2,1314633047851352066,G61,,2020/10/10 02:26:00,,
1314633255557480449,高等教育学,1314633057158512642,10,0,2,1314633047851352066,G64,,2020/10/10 02:26:07,,
1314633299421511682,成人教育学,1314633057158512642,10,0,2,1314633047851352066,G72,,2020/10/10 02:26:18,,
1314633480351203330,职业技术教育学,1314633057158512642,10,0,2,1314633047851352066,G71,,2020/10/10 02:27:01,,
1314633550530297858,特殊教育学,1314633057158512642,10,0,2,1314633047851352066,G76,,2020/10/10 02:27:18,,
1314633581085802498,教育技术学,1314633057158512642,10,0,2,1314633047851352066,"G40,G43",,2020/10/10 02:27:25,,
1314634033781227522,心理学,1314633047851352066,10,0,1,1314633047851352066,,,2020/10/10 02:29:13,,
1314634037648375809,基础心理学,1314634033781227522,10,0,2,1314633047851352066,"B84,G44",,2020/10/10 02:29:14,,
1314634063904718850,发展与教育心理学,1314634033781227522,10,0,2,1314633047851352066,"B84,G44",,2020/10/10 02:29:20,,
1314634124021678081,应用心理学,1314634033781227522,10,0,2,1314633047851352066,"B849,G44",,2020/10/10 02:29:35,,
1314634175414484993,体育学,1314633047851352066,10,0,1,1314633047851352066,"G8,G80,G81,G82,G83,G84,G85,G86,G87,G88,G89",,2020/10/10 02:29:47,,
1314634183538851842,体育人文社会学,1314634175414484993,10,0,2,1314633047851352066,G80,,2020/10/10 02:29:49,,
1314634211296755713,运动人体科学,1314634175414484993,10,0,2,1314633047851352066,G80,,2020/10/10 02:29:55,,
1314634238219993089,体育教育训练学,1314634175414484993,10,0,2,1314633047851352066,G80,,2020/10/10 02:30:02,,
1314634264061100033,民族传统体育学,1314634175414484993,10,0,2,1314633047851352066,G85,,2020/10/10 02:30:08,,
1314634330972831745,文学,0,10,0,0,1314634330972831745,"I01,I02,I03,I04,I05,I06,K81,K810",,2020/10/10 02:30:24,,
1314634340296769538,中国语言文学,1314634330972831745,10,0,1,1314634330972831745,"I2,I20,I21,I22,I23,I24,I25,I26,I27,I28",,2020/10/10 02:30:26,,
1314634342121291777,文艺学,1314634340296769538,10,0,2,1314634330972831745,"I0,G0,G02,G04,G05,G1,G14,G15,G16,G17",,2020/10/10 02:30:27,,
1314634488028545026,语言学及应用语言学,1314634340296769538,10,0,2,1314634330972831745,H0,,2020/10/10 02:31:01,,
1314634529086586881,汉语言文字学,1314634340296769538,10,0,2,1314634330972831745,"H1,H11,H12,H13,H14,H15,H16,H19",,2020/10/10 02:31:11,,
1314634565467979777,中国古典文献学,1314634340296769538,10,0,2,1314634330972831745,K852,,2020/10/10 02:31:20,,
1314634747056177154,中国古代文学,1314634340296769538,10,0,2,1314634330972831745,"I222,I242,I262",,2020/10/10 02:32:03,,
1314634806837592065,中国现当代文学,1314634340296769538,10,0,2,1314634330972831745,"I246,I247,I267",,2020/10/10 02:32:17,,
1314634907836432386,中国少数民族语言文学,1314634340296769538,10,0,2,1314634330972831745,"H2,H42,H55",,2020/10/10 02:32:41,,
1314634947329998850,比较文学与世界文学,1314634340296769538,10,0,2,1314634330972831745,"I0,I1",,2020/10/10 02:32:51,,
1314635053814988802,外国语言文学,1314634330972831745,10,0,1,1314634330972831745,"H3,H63,H66,H67,H81,H815,H83,H84,I10,I11,I12,I13,I14,I3,I31,I32,I33,I4,I47,I5,I50,I51,I53,I54,I55,I56,I61,I7,I70,I71,I72,I73,I74,I75,I76,I77,I78",,2020/10/10 02:33:16,,
1314635058479054850,英语语言文学,1314635053814988802,10,0,2,1314634330972831745,"H31,I3,I4,I5,I6,I7",,2020/10/10 02:33:17,,
1314635085385515010,俄语语言文学,1314635053814988802,10,0,2,1314634330972831745,"H35,I3,I4,I5,I6,I7",,2020/10/10 02:33:24,,
1314635139638837249,法语语言文学,1314635053814988802,10,0,2,1314634330972831745,"H32,I3,I4,I5,I6,I7",,2020/10/10 02:33:37,,
1314635166197170177,德语语言文学,1314635053814988802,10,0,2,1314634330972831745,"H33,I3,I4,I5,I6,I7",,2020/10/10 02:33:43,,
1314635196664594433,日语语言文学,1314635053814988802,10,0,2,1314634330972831745,"H36,I3,I4,I5,I6,I7",,2020/10/10 02:33:50,,
1314635256836079618,印度语言文学,1314635053814988802,10,0,2,1314634330972831745,"H71,I3,I4,I5,I6,I7",,2020/10/10 02:34:05,,
1314635288511463426,西班牙语语言文学,1314635053814988802,10,0,2,1314634330972831745,"H34,I3,I4,I5,I6,I7",,2020/10/10 02:34:12,,
1314635316697186305,阿拉伯语语言文学,1314635053814988802,10,0,2,1314634330972831745,"H37,I3,I4,I5,I6,I7",,2020/10/10 02:34:19,,
1314635351946117122,欧洲语言文学,1314635053814988802,10,0,2,1314634330972831745,"H7,I3,I4,I5,I6,I7",,2020/10/10 02:34:27,,
1314635380152811521,亚非语言文学,1314635053814988802,10,0,2,1314634330972831745,"H,I2,I3,I4,I5,I6,I7",,2020/10/10 02:34:34,,
1314635520741687298,外国语言学及应用语言学,1314635053814988802,10,0,2,1314634330972831745,H0,,2020/10/10 02:35:08,,
1314635725000097793,新闻传播学,1314634330972831745,10,0,1,1314634330972831745,,,2020/10/10 02:35:56,,
1314635728108077057,新闻学,1314635725000097793,10,0,2,1314634330972831745,G21,,2020/10/10 02:35:57,,
1314635783279951873,传播学,1314635725000097793,10,0,2,1314634330972831745,"G2,G21,G20,G22,G23,G24",,2020/10/10 02:36:10,,
1314635890989678594,历史学,0,10,0,0,1314635890989678594,K81,,2020/10/10 02:36:36,,
1314635905678131202,考古学,1314635890989678594,10,0,1,1314635890989678594,"K854,K86,K87,K883,K884,K885,K886,K887",,2020/10/10 02:36:39,,
1314635908165353473,考古学史和考古学理论,1314635905678131202,10,0,2,1314635890989678594,K851,,2020/10/10 02:36:40,,
1314635932462956545,史前考古,1314635905678131202,10,0,2,1314635890989678594,"K11,K851",,2020/10/10 02:36:46,,
1314635950125170690,夏商周考古,1314635905678131202,10,0,2,1314635890989678594,K87,,2020/10/10 02:36:50,,
1314635985638342657,秦汉魏晋南北朝考古,1314635905678131202,10,0,2,1314635890989678594,K87,,2020/10/10 02:36:58,,
1314636022065872897,唐宋元明清考古,1314635905678131202,10,0,2,1314635890989678594,K87,,2020/10/10 02:37:07,,
1314636053657370625,科技考古,1314635905678131202,10,0,2,1314635890989678594,"K851,K854",,2020/10/10 02:37:15,,
1314636083768279041,文化遗产与博物馆,1314635905678131202,10,0,2,1314635890989678594,"G11,G26",,2020/10/10 02:37:22,,
1314636126235607042,古代文字与铭刻,1314635905678131202,10,0,2,1314635890989678594,"H02,J29",,2020/10/10 02:37:32,,
1314636160997998593,专门考古,1314635905678131202,10,0,2,1314635890989678594,K85,,2020/10/10 02:37:40,,
1314636247463575553,中国史,1314635890989678594,10,0,1,1314635890989678594,"K20,K29,K092",,2020/10/10 02:38:01,,
1314636253826334721,历史地理学,1314636247463575553,10,0,2,1314635890989678594,K90,,2020/10/10 02:38:02,,
1314636279042490370,历史文献学,1314636247463575553,10,0,2,1314635890989678594,K05,,2020/10/10 02:38:08,,
1314636376857853954,史学理论及中国史学史,1314636247463575553,10,0,2,1314635890989678594,"K0,K2",,2020/10/10 02:38:32,,
1314636429462814722,中国古代史,1314636247463575553,10,0,2,1314635890989678594,"K21,K22,K23,K24",,2020/10/10 02:38:44,,
1314636459619860482,中国近代史,1314636247463575553,10,0,2,1314635890989678594,"K25,K26",,2020/10/10 02:38:51,,
1314636490095673346,中国现代史,1314636247463575553,10,0,2,1314635890989678594,K27,,2020/10/10 02:38:59,,
1314636526246379522,专门史,1314636247463575553,10,0,2,1314635890989678594,K2,,2020/10/10 02:39:07,,
1314636626175672322,世界史,1314635890989678594,10,0,1,1314635890989678594,"K4,K400,K41,K42,K43,K46,K47,K5,K500,K51,K54,K56,K6,K811,K834,K835,K836,K837,K10",,2020/10/10 02:39:31,,
1314636633071108097,世界史学理论与史学史,1314636626175672322,10,0,2,1314635890989678594,K0,,2020/10/10 02:39:33,,
1314636658958352386,世界古代中古史,1314636626175672322,10,0,2,1314635890989678594,"K11,K12,K13,K502,K503",,2020/10/10 02:39:39,,
1314636682723278849,世界近现代史,1314636626175672322,10,0,2,1314635890989678594,"K14,K15,K404,K405,K504,K505",,2020/10/10 02:39:45,,
1314636711311654914,世界地区 国别史,1314636626175672322,10,0,2,1314635890989678594,"K3,K31,K33,K35,K36,K37,K4,K5,K6,K7,K611,K612,K613,K646,K656,K661",,2020/10/10 02:39:51,,
1314636737404420098,专门史与整体史,1314636626175672322,10,0,2,1314635890989678594,K1,,2020/10/10 02:39:58,,
1314636799526256641,理学,0,10,0,0,1314636799526256641,"O,N,N0,N1,N2,N3",,2020/10/10 02:40:12,,
1314636804777525249,数学,1314636799526256641,10,0,1,1314636799526256641,,,2020/10/10 02:40:14,,
1314636807692566529,基础数学,1314636804777525249,10,0,2,1314636799526256641,"O1,O11,O12,O13,O14,O15,O17,O18",,2020/10/10 02:40:14,,
1314636846989000705,计算数学,1314636804777525249,10,0,2,1314636799526256641,O24,,2020/10/10 02:40:24,,
1314636875795480577,概率论与数理统计,1314636804777525249,10,0,2,1314636799526256641,O21,,2020/10/10 02:40:31,,
1314636906514563074,应用数学,1314636804777525249,10,0,2,1314636799526256641,O29,,2020/10/10 02:40:38,,
1314636931399368705,运筹学与控制论,1314636804777525249,10,0,2,1314636799526256641,"O22, O23",,2020/10/10 02:40:44,,
1314636983215800321,物理学,1314636799526256641,10,0,1,1314636799526256641,"O3,O302,O32,O33,O4,O47,O48,O51,O52,O55,O59",,2020/10/10 02:40:56,,
1314636987875672065,理论物理,1314636983215800321,10,0,2,1314636799526256641,O41,,2020/10/10 02:40:57,,
1314637010478776321,粒子物理与原子核物理,1314636983215800321,10,0,2,1314636799526256641,O57,,2020/10/10 02:41:03,,
1314637038677082113,原子与分子物理,1314636983215800321,10,0,2,1314636799526256641,O56,,2020/10/10 02:41:09,,
1314637067693277185,等离子体物理,1314636983215800321,10,0,2,1314636799526256641,O53,,2020/10/10 02:41:16,,
1314637104024338434,凝聚态物理,1314636983215800321,10,0,2,1314636799526256641,O469,,2020/10/10 02:41:25,,
1314637131668996098,声学,1314636983215800321,10,0,2,1314636799526256641,O42,,2020/10/10 02:41:32,,
1314637187046391809,光学,1314636983215800321,10,0,2,1314636799526256641,O43,,2020/10/10 02:41:45,,
1314637218595946498,无线电物理,1314636983215800321,10,0,2,1314636799526256641,O45,,2020/10/10 02:41:52,,
1314637313064255489,化学,1314636799526256641,10,0,1,1314636799526256641,"O6,O7,O72,O73,O74,O75,O76,O77,O78,O799",,2020/10/10 02:42:15,,
1314637319594786818,无机化学,1314637313064255489,10,0,2,1314636799526256641,O61,,2020/10/10 02:42:16,,
1314637343980470274,分析化学,1314637313064255489,10,0,2,1314636799526256641,O65,,2020/10/10 02:42:22,,
1314637378671558657,有机化学,1314637313064255489,10,0,2,1314636799526256641,O62,,2020/10/10 02:42:31,,
1314637407368986625,物理化学,1314637313064255489,10,0,2,1314636799526256641,O64,,2020/10/10 02:42:37,,
1314637441917468673,高分子化学与物理,1314637313064255489,10,0,2,1314636799526256641,O63,,2020/10/10 02:42:46,,
1314637502940397569,天文学,1314636799526256641,10,0,1,1314636799526256641,"P,P1,P11,P15,P16,P18,P19",,2020/10/10 02:43:00,,
